"date(UTC+0)","executed_qty","amount","price","side","symbol","fee","fee_coin","market_type","tax_id"
"2023-10-05 13:15:30","0.00660000000000000000","184.39542000000000000000","27938.70000000","BUY","BTC_USDT_PERP","0.09219771","USDT","Futures USDT","s_9"
"2023-10-05 15:32:24","0.11400000000000000000","184.70052000000000000000","1620.18000000","SELL","ETH_USDT_PERP","0.09235026","USDT","Futures USDT","s_10"
"2023-10-05 15:36:58","0.01310000000000000000","359.91391000000000000000","27474.34427481","SELL","BTC_USDT_PERP","0.17995696","USDT","Futures USDT","s_9"
"2023-10-06 12:58:30","0.02620000000000000000","726.93475000000000000000","27745.60114504","BUY","BTC_USDT_PERP","0.36346738","USDT","Futures USDT","s_9"
"2023-10-06 19:25:56","0.22100000000000000000","365.39988000000000000000","1653.39312217","BUY","ETH_USDT_PERP","0.18269994","USDT","Futures USDT","s_10"
"2023-10-06 21:39:09","0.01310000000000000000","367.06472000000000000000","28020.20763359","SELL","BTC_USDT_PERP","0.18353236","USDT","Futures USDT","s_9"
"2023-10-08 09:44:00","0.21100000000000000000","342.54037000000000000000","1623.41407583","SELL","ETH_USDT_PERP","0.17127019","USDT","Futures USDT","s_10"
"2023-10-08 10:48:08","0.01310000000000000000","363.99069000000000000000","27785.54885496","SELL","BTC_USDT_PERP","0.18199535","USDT","Futures USDT","s_9"
"2023-10-09 09:49:18","0.55700000000000000000","878.97525000000000000000","1578.05251346","BUY","ETH_USDT_PERP","0.43948764","USDT","Futures USDT","s_10"
"2023-10-09 09:49:55","0.02660000000000000000","731.80004000000000000000","27511.27969925","BUY","BTC_USDT_PERP","0.36590002","USDT","Futures USDT","s_9"
"2023-10-09 16:44:03","0.45300000000000000000","715.17316000000000000000","1578.74869757","SELL","ETH_USDT_PERP","0.35758658","USDT","Futures USDT","s_10"
"2023-10-09 18:31:17","0.01330000000000000000","367.47766000000000000000","27629.89924812","SELL","BTC_USDT_PERP","0.18373883","USDT","Futures USDT","s_9"
"2023-10-10 03:07:02","0.11200000000000000000","177.65776000000000000000","1586.23000000","BUY","ETH_USDT_PERP","0.08882888","USDT","Futures USDT","s_10"
"2023-10-10 16:23:37","0.00680000000000000000","185.83720000000000000000","27329.00000000","SELL","BTC_USDT_PERP","0.09291860","USDT","Futures USDT","s_9"
"2023-10-10 20:45:47","0.11200000000000000000","173.85200000000000000000","1552.25000000","SELL","ETH_USDT_PERP","0.08692600","USDT","Futures USDT","s_10"
"2023-10-10 21:24:01","0.00670000000000000000","183.84130000000000000000","27439.00000000","BUY","BTC_USDT_PERP","0.09192065","USDT","Futures USDT","s_9"
"2023-10-11 02:38:01","0.11000000000000000000","170.46150000000000000000","1549.65000000","SELL","ETH_USDT_PERP","0.08523075","USDT","Futures USDT","s_10"
"2023-10-11 15:27:35","0.01360000000000000000","362.92088000000000000000","26685.35882353","BUY","BTC_USDT_PERP","0.18146044","USDT","Futures USDT","s_9"
"2023-10-11 17:09:14","0.02030000000000000000","548.64311000000000000000","27026.75418719","SELL","BTC_USDT_PERP","0.27432156","USDT","Futures USDT","s_9"
"2023-10-12 16:26:20","0.11000000000000000000","168.21750000000000000000","1529.25000000","BUY","ETH_USDT_PERP","0.08410875","USDT","Futures USDT","s_10"
"2023-10-12 17:09:01","0.11400000000000000000","173.67216000000000000000","1523.44000000","SELL","ETH_USDT_PERP","0.08683608","USDT","Futures USDT","s_10"
"2023-10-13 07:32:18","0.33100000000000000000","515.41917000000000000000","1557.15761329","BUY","ETH_USDT_PERP","0.25770959","USDT","Futures USDT","s_10"
"2023-10-13 20:55:02","0.00690000000000000000","185.96416000000000000000","26951.32753623","BUY","BTC_USDT_PERP","0.09298208","USDT","Futures USDT","s_9"
"2023-10-13 21:01:50","0.10800000000000000000","169.50600000000000000000","1569.50000000","SELL","ETH_USDT_PERP","0.08475300","USDT","Futures USDT","s_10"
"2023-10-15 20:41:52","0.00690000000000000000","187.40400000000000000000","27160.00000000","SELL","BTC_USDT_PERP","0.09370200","USDT","Futures USDT","s_9"
"2023-10-16 05:17:00","0.05540000000000000000","1594.65030000000000000000","28784.30144404","BUY","BTC_USDT_PERP","0.79732518","USDT","Futures USDT","s_9"
"2023-10-16 05:30:35","0.33200000000000000000","535.01273000000000000000","1611.48412651","BUY","ETH_USDT_PERP","0.26750637","USDT","Futures USDT","s_10"
"2023-10-16 13:42:19","0.44100000000000000000","707.93804000000000000000","1605.30167800","SELL","ETH_USDT_PERP","0.35396902","USDT","Futures USDT","s_10"
"2023-10-16 17:56:50","0.05540000000000000000","1597.39433000000000000000","28833.83267148","SELL","BTC_USDT_PERP","0.79869717","USDT","Futures USDT","s_9"
"2023-10-16 20:56:56","0.00373100000000000000","105.77379218000000000000","28349.98450281","BUY","BTC_USDT","0.00000187","BTC","Spot","s_11"
"2023-10-16 21:11:11","0.00197100000000000000","56.91262500000000000000","28875.00000000","SELL","BTC_USDT","0.02845632","USDT","Spot","s_11"
"2023-10-17 01:42:29","0.00175200000000000000","49.60350000000000000000","28312.50000000","BUY","BTC_USDT","0.00000088","BTC","Spot","s_11"
"2023-10-17 17:17:37","0.00197100000000000000","56.00925000000000000000","28416.66666667","SELL","BTC_USDT","0.02800462","USDT","Spot","s_11"
"2023-10-18 02:39:26","0.00131400000000000000","37.38822531000000000000","28453.74833333","BUY","BTC_USDT","0.00000066","BTC","Spot","s_11"
"2023-10-18 19:12:02","0.00175200000000000000","50.01412500000000000000","28546.87500000","SELL","BTC_USDT","0.02500706","USDT","Spot","s_11"
"2023-10-19 00:51:24","0.00131800000000000000","37.64560508000000000000","28562.67456753","BUY","BTC_USDT","0.00000066","BTC","Spot","s_11"
"2023-10-19 21:34:38","0.00131400000000000000","37.69537500000000000000","28687.50000000","SELL","BTC_USDT","0.01884770","USDT","Spot","s_11"
"2023-10-20 00:03:36","0.00538700000000000000","159.00928473000000000000","29517.22382216","BUY","BTC_USDT","0.00000273","BTC","Spot","s_11"
"2023-10-20 12:24:14","0.00648700000000000000","192.81359957000000000000","29723.07685679","SELL","BTC_USDT","0.09640682","USDT","Spot","s_11"
"2023-10-20 12:56:25","0.00200000000000000000","59.00721000000000000000","29503.60500000","BUY","BTC_USDT_PERP","0.01180148","USDT","Futures USDT","s_12"
"2023-10-20 23:38:32","0.00560000000000000000","165.38601000000000000000","29533.21607143","SELL","BTC_USDT_PERP","0.06405609","USDT","Futures USDT","s_12"
"2023-10-21 03:38:21","0.00410000000000000000","122.12407000000000000000","29786.35853659","BUY","BTC_USDT_PERP","0.05928590","USDT","Futures USDT","s_12"
"2023-10-21 07:02:51","0.00050000000000000000","14.81298000000000000000","29625.96000000","SELL","BTC_USDT_PERP","0.00296260","USDT","Futures USDT","s_12"
"2023-10-21 17:54:03","0.00960000000000000000","288.53156000000000000000","30055.37083333","SELL","BTC_USDT_PERP","0.14426578","USDT","Futures USDT","s_13"
"2023-10-21 17:55:50","0.00960000000000000000","289.11360000000000000000","30116.00000000","BUY","BTC_USDT_PERP","0.14455680","USDT","Futures USDT","s_13"
"2023-10-21 18:23:19","0.00260000000000000000","78.66715000000000000000","30256.59615385","BUY","BTC_USDT_PERP","0.03843286","USDT","Futures USDT","s_14"
"2023-10-21 18:31:40","0.00260000000000000000","78.20331000000000000000","30078.19615385","SELL","BTC_USDT_PERP","0.03638896","USDT","Futures USDT","s_14"
"2023-10-21 19:38:59","0.00060000000000000000","17.91760000000000000000","29862.66666667","BUY","BTC_USDT_PERP","0.00358352","USDT","Futures USDT","s_15"
"2023-10-21 23:37:40","0.00290000000000000000","87.31326000000000000000","30108.02068966","SELL","BTC_USDT_PERP","0.03914776","USDT","Futures USDT","s_15"
"2023-10-22 00:15:07","0.00140000000000000000","41.88400000000000000000","29917.14285714","BUY","BTC_USDT_PERP","0.00837680","USDT","Futures USDT","s_15"
"2023-10-22 23:03:43","0.00160000000000000000","47.96800000000000000000","29980.00000000","SELL","BTC_USDT_PERP","0.00959360","USDT","Futures USDT","s_15"
"2023-10-23 00:48:58","0.00270000000000000000","82.13085000000000000000","30418.83333333","BUY","BTC_USDT_PERP","0.03926135","USDT","Futures USDT","s_15"
"2023-10-23 01:24:18","0.00020000000000000000","6.03120000000000000000","30156.00000000","SELL","BTC_USDT_PERP","0.00120624","USDT","Futures USDT","s_15"
"2023-10-23 17:24:37","0.00250000000000000000","77.96321000000000000000","31185.28400000","BUY","BTC_USDT_PERP","0.02492225","USDT","Futures USDT","s_16"
"2023-10-23 17:26:04","0.00340000000000000000","109.45882000000000000000","32193.77058824","BUY","BTC_USDT_PERP","0.04067002","USDT","Futures USDT","s_17"
"2023-10-23 21:09:13","0.00250000000000000000","78.51196000000000000000","31404.78400000","SELL","BTC_USDT_PERP","0.01570241","USDT","Futures USDT","s_16"
"2023-10-23 21:09:14","0.00340000000000000000","106.42866000000000000000","31302.54705882","SELL","BTC_USDT_PERP","0.02966079","USDT","Futures USDT","s_17"
"2023-10-24 06:24:43","0.00240000000000000000","81.40396000000000000000","33918.31666667","BUY","BTC_USDT_PERP","0.03460661","USDT","Futures USDT","s_19"
"2023-10-24 06:24:55","0.00230000000000000000","77.92546000000000000000","33880.63478261","BUY","BTC_USDT_PERP","0.03083716","USDT","Futures USDT","s_18"
"2023-10-24 07:27:16","0.00240000000000000000","81.13968000000000000000","33808.20000000","SELL","BTC_USDT_PERP","0.03547428","USDT","Futures USDT","s_19"
"2023-10-24 07:27:24","0.00230000000000000000","78.07320000000000000000","33944.86956522","SELL","BTC_USDT_PERP","0.03190579","USDT","Futures USDT","s_18"
"2023-10-24 17:55:59","0.00600000000000000000","202.76328000000000000000","33793.88000000","BUY","BTC_USDT_PERP","0.08322774","USDT","Futures USDT","s_20"
"2023-10-24 17:56:09","0.00960000000000000000","324.27744000000000000000","33778.90000000","BUY","BTC_USDT_PERP","0.06485549","USDT","Futures USDT","s_21"
"2023-10-24 18:22:23","0.00600000000000000000","200.42922000000000000000","33404.87000000","SELL","BTC_USDT_PERP","0.09718138","USDT","Futures USDT","s_20"
"2023-10-24 19:13:00","0.00218300000000000000","73.75800335000000000000","33787.45000000","BUY","BTC_USDT","0.00000109","BTC","Spot","s_0"
"2023-10-24 23:42:11","0.01470000000000000000","498.14478000000000000000","33887.40000000","SELL","BTC_USDT_PERP","0.14535894","USDT","Futures USDT","s_21"
"2023-10-25 00:47:22","0.01050000000000000000","360.54516000000000000000","34337.63428571","BUY","BTC_USDT_PERP","0.13130889","USDT","Futures USDT","s_21"
"2023-10-25 04:23:59","0.00658079000000000000","226.09976231600000000000","34357.54101195","BUY","BTC_USDT","0.00000329","BTC","Spot","s_0"
"2023-10-25 09:58:39","0.00540000000000000000","183.93915000000000000000","34062.80555556","SELL","BTC_USDT_PERP","0.03678784","USDT","Futures USDT","s_21"
"2023-10-25 14:23:11","0.00657700000000000000","225.12853102000000000000","34229.66869697","SELL","BTC_USDT","0.11256427","USDT","Spot","s_0"
"2023-10-25 18:50:04","0.00080000000000000000","27.63783000000000000000","34547.28750000","BUY","BTC_USDT_PERP","0.01278051","USDT","Futures USDT","s_22"
"2023-10-25 21:12:05","0.00080000000000000000","27.77163000000000000000","34714.53750000","SELL","BTC_USDT_PERP","0.01076272","USDT","Futures USDT","s_22"
"2023-10-25 21:15:03","0.00144100000000000000","49.61645556000000000000","34431.96083276","BUY","BTC_USDT","0.00000079","BTC","Spot","s_23"
"2023-10-25 23:05:00","0.00024500000000000000","8.47666155000000000000","34598.61857143","SELL","BTC_USDT","0.00423833","USDT","Spot","s_23"
"2023-10-26 00:25:13","0.00105000000000000000","35.91852390000000000000","34208.11800000","BUY","BTC_USDT","0.00000060","BTC","Spot","s_23"
"2023-10-26 21:31:38","0.00112000000000000000","38.40093705000000000000","34286.55093750","SELL","BTC_USDT","0.01920047","USDT","Spot","s_23"
"2023-10-27 02:11:55","0.00056000000000000000","18.97126875000000000000","33877.26562500","BUY","BTC_USDT","0.00000032","BTC","Spot","s_23"
"2023-10-27 20:46:37","0.00087500000000000000","29.68666925000000000000","33927.62200000","SELL","BTC_USDT","0.01484332","USDT","Spot","s_23"
"2023-10-28 02:51:53","0.00038500000000000000","13.11632210000000000000","34068.36909091","BUY","BTC_USDT","0.00000022","BTC","Spot","s_23"
"2023-10-28 20:00:06","0.00031500000000000000","10.76463465000000000000","34173.44333333","SELL","BTC_USDT","0.00538231","USDT","Spot","s_23"
"2023-10-29 11:27:36","0.00045500000000000000","15.67735645000000000000","34455.72846154","BUY","BTC_USDT","0.00000026","BTC","Spot","s_23"
"2023-10-29 23:49:43","0.00042000000000000000","14.49241115000000000000","34505.74083333","SELL","BTC_USDT","0.00724621","USDT","Spot","s_23"
"2023-10-30 00:02:08","0.00014000000000000000","4.81866770000000000000","34419.05500000","BUY","BTC_USDT","0.00000008","BTC","Spot","s_23"
"2023-10-30 07:56:49","0.00700000000000000000","240.60812000000000000000","34372.58857143","BUY","BTC_USDT_PERP","0.07583360","USDT","Futures USDT","s_24"
"2023-10-30 12:24:00","0.00105300000000000000","36.50538136000000000000","34667.97849953","SELL","BTC_USDT","0.01825269","USDT","Spot","s_23"
"2023-10-30 22:02:20","0.00430000000000000000","148.65100000000000000000","34570.00000000","SELL","BTC_USDT_PERP","0.02973020","USDT","Futures USDT","s_24"
"2023-10-31 00:38:21","0.00270000000000000000","92.65650000000000000000","34317.22222222","BUY","BTC_USDT_PERP","0.01853130","USDT","Futures USDT","s_24"
"2023-10-31 21:02:17","0.00540000000000000000","186.02640000000000000000","34449.33333333","SELL","BTC_USDT_PERP","0.05899950","USDT","Futures USDT","s_24"
"2023-10-31 21:06:25","0.00780000000000000000","269.91204000000000000000","34604.10769231","SELL","BTC_USDT_PERP","0.12247526","USDT","Futures USDT","s_25"
"2023-10-31 21:20:08","0.00780000000000000000","269.91762000000000000000","34604.82307692","BUY","BTC_USDT_PERP","0.12249747","USDT","Futures USDT","s_25"
"2023-10-31 21:42:29","0.00660000000000000000","228.10014000000000000000","34560.62727273","SELL","BTC_USDT_PERP","0.11405007","USDT","Futures USDT","s_26"
"2023-10-31 21:42:29","0.00660000000000000000","227.67072000000000000000","34495.56363636","BUY","BTC_USDT_PERP","0.10141280","USDT","Futures USDT","s_26"
"2023-10-31 22:02:15","0.00900000000000000000","310.69194000000000000000","34521.32666667","BUY","BTC_USDT_PERP","0.14913912","USDT","Futures USDT","s_27"
"2023-10-31 22:03:51","0.00900000000000000000","310.38018000000000000000","34486.68666667","SELL","BTC_USDT_PERP","0.14276293","USDT","Futures USDT","s_27"
"2023-10-31 22:37:01","0.00050000000000000000","17.25665000000000000000","34513.30000000","BUY","BTC_USDT_PERP","0.00345134","USDT","Futures USDT","s_28"
"2023-10-31 22:49:08","0.00300000000000000000","103.67009000000000000000","34556.69666667","SELL","BTC_USDT_PERP","0.04871788","USDT","Futures USDT","s_28"
"2023-11-01 00:07:44","0.00280000000000000000","96.35853000000000000000","34413.76071429","BUY","BTC_USDT_PERP","0.04506796","USDT","Futures USDT","s_28"
"2023-11-01 00:27:05","0.00030000000000000000","10.39076000000000000000","34635.86666667","SELL","BTC_USDT_PERP","0.00207816","USDT","Futures USDT","s_28"
"2023-11-01 05:58:19","0.00540000000000000000","186.16968000000000000000","34475.86666667","BUY","BTC_USDT_PERP","0.06084658","USDT","Futures USDT","s_29"
"2023-11-01 14:19:41","0.00540000000000000000","186.69576000000000000000","34573.28888889","SELL","BTC_USDT_PERP","0.06207830","USDT","Futures USDT","s_29"
"2023-11-01 16:20:56","0.00300000000000000000","103.26586000000000000000","34421.95333333","BUY","BTC_USDT_PERP","0.04543313","USDT","Futures USDT","s_30"
"2023-11-01 18:27:02","0.00300000000000000000","103.70674000000000000000","34568.91333333","SELL","BTC_USDT_PERP","0.04356995","USDT","Futures USDT","s_30"
"2023-11-01 20:20:52","0.00480000000000000000","169.10928000000000000000","35231.10000000","BUY","BTC_USDT_PERP","0.03382186","USDT","Futures USDT","s_31"
"2023-11-01 23:02:44","0.00840000000000000000","294.96222000000000000000","35114.55000000","SELL","BTC_USDT_PERP","0.08914907","USDT","Futures USDT","s_31"
"2023-11-02 00:07:34","0.00740000000000000000","259.42827000000000000000","35057.87432432","BUY","BTC_USDT_PERP","0.08203108","USDT","Futures USDT","s_31"
"2023-11-02 05:22:45","0.00218300000000000000","77.11748754000000000000","35326.38000000","SELL","BTC_USDT","0.03855874","USDT","Spot","s_0"
"2023-11-02 15:07:06","0.00380000000000000000","134.23641000000000000000","35325.37105263","SELL","BTC_USDT_PERP","0.02684731","USDT","Futures USDT","s_31"
"2023-11-02 15:32:24","0.00220000000000000000","76.12273000000000000000","34601.24090909","BUY","BTC_USDT_PERP","0.03702057","USDT","Futures USDT","s_32"
"2023-11-02 15:56:16","0.00220000000000000000","76.29929000000000000000","34681.49545455","SELL","BTC_USDT_PERP","0.03606606","USDT","Futures USDT","s_32"
"2023-11-02 16:00:51","0.00310000000000000000","107.32133000000000000000","34619.78387097","BUY","BTC_USDT_PERP","0.04226267","USDT","Futures USDT","s_33"
"2023-11-02 18:36:26","0.00310000000000000000","107.77500000000000000000","34766.12903226","SELL","BTC_USDT_PERP","0.04038043","USDT","Futures USDT","s_33"
"2023-11-02 19:07:39","0.00380000000000000000","132.04742000000000000000","34749.32105263","BUY","BTC_USDT_PERP","0.05765830","USDT","Futures USDT","s_34"
"2023-11-02 21:41:42","0.00380000000000000000","132.48445000000000000000","34864.32894737","SELL","BTC_USDT_PERP","0.05995031","USDT","Futures USDT","s_34"
"2023-11-03 05:18:17","0.00250000000000000000","86.08790000000000000000","34435.16000000","BUY","BTC_USDT_PERP","0.04201098","USDT","Futures USDT","s_35"
"2023-11-03 06:37:27","0.00250000000000000000","86.28846000000000000000","34515.38400000","SELL","BTC_USDT_PERP","0.04003746","USDT","Futures USDT","s_35"
"2023-11-03 08:51:55","0.00350000000000000000","120.20473000000000000000","34344.20857143","BUY","BTC_USDT_PERP","0.04982944","USDT","Futures USDT","s_36"
"2023-11-03 14:23:42","0.00350000000000000000","120.85740000000000000000","34530.68571429","SELL","BTC_USDT_PERP","0.04599246","USDT","Futures USDT","s_36"
"2023-11-03 18:15:39","0.00250000000000000000","85.93600000000000000000","34374.40000000","BUY","BTC_USDT_PERP","0.04296800","USDT","Futures USDT","s_37"
"2023-11-03 18:29:19","0.00250000000000000000","86.39787000000000000000","34559.14800000","SELL","BTC_USDT_PERP","0.04009412","USDT","Futures USDT","s_37"
"2023-11-03 18:33:38","0.00050000000000000000","17.28289000000000000000","34565.78000000","BUY","BTC_USDT_PERP","0.00345659","USDT","Futures USDT","s_38"
"2023-11-03 21:57:51","0.00410000000000000000","142.08163000000000000000","34654.05609756","SELL","BTC_USDT_PERP","0.05744083","USDT","Futures USDT","s_38"
"2023-11-04 01:12:55","0.00190000000000000000","66.20045000000000000000","34842.34210526","BUY","BTC_USDT_PERP","0.01324006","USDT","Futures USDT","s_38"
"2023-11-04 23:00:37","0.00170000000000000000","59.20239000000000000000","34824.93529412","SELL","BTC_USDT_PERP","0.01184045","USDT","Futures USDT","s_38"
"2023-11-05 01:57:29","0.00360000000000000000","126.37545000000000000000","35104.29166667","BUY","BTC_USDT_PERP","0.06213807","USDT","Futures USDT","s_38"
"2023-11-05 02:17:27","0.00020000000000000000","7.01102000000000000000","35055.10000000","SELL","BTC_USDT_PERP","0.00140220","USDT","Futures USDT","s_38"
"2023-11-05 05:37:40","0.00930000000000000000","325.83340000000000000000","35035.84946237","BUY","BTC_USDT_PERP","0.09051627","USDT","Futures USDT","s_39"
"2023-11-05 23:04:10","0.00930000000000000000","326.55307000000000000000","35113.23333333","SELL","BTC_USDT_PERP","0.08655292","USDT","Futures USDT","s_39"
"2023-11-05 23:10:58","0.00450000000000000000","157.90822000000000000000","35090.71555556","BUY","BTC_USDT_PERP","0.05695879","USDT","Futures USDT","s_40"
"2023-11-05 23:45:45","0.00090000000000000000","31.67383000000000000000","35193.14444444","SELL","BTC_USDT_PERP","0.00633475","USDT","Futures USDT","s_40"
"2023-11-06 00:16:07","0.00850000000000000000","297.60159000000000000000","35011.95176471","BUY","BTC_USDT_PERP","0.05952034","USDT","Futures USDT","s_40"
"2023-11-06 23:18:12","0.00850000000000000000","297.94858000000000000000","35052.77411765","SELL","BTC_USDT_PERP","0.05958975","USDT","Futures USDT","s_40"
"2023-11-07 00:36:33","0.00550000000000000000","191.29147000000000000000","34780.26727273","BUY","BTC_USDT_PERP","0.03825828","USDT","Futures USDT","s_40"
"2023-11-07 18:12:30","0.00910000000000000000","317.98327000000000000000","34943.21648352","SELL","BTC_USDT_PERP","0.08796002","USDT","Futures USDT","s_40"
"2023-11-07 18:30:08","0.00300000000000000000","106.34511000000000000000","35448.37000000","BUY","BTC_USDT_PERP","0.02126904","USDT","Futures USDT","s_41"
"2023-11-07 23:00:52","0.00670000000000000000","236.76622000000000000000","35338.24179104","SELL","BTC_USDT_PERP","0.08641089","USDT","Futures USDT","s_41"
"2023-11-08 01:01:45","0.00460000000000000000","161.80269000000000000000","35174.49782609","BUY","BTC_USDT_PERP","0.07031466","USDT","Futures USDT","s_41"
"2023-11-08 13:17:06","0.00090000000000000000","31.81038000000000000000","35344.86666667","SELL","BTC_USDT_PERP","0.00636207","USDT","Futures USDT","s_41"
"2023-11-08 15:42:13","0.00240000000000000000","84.48802000000000000000","35203.34166667","BUY","BTC_USDT_PERP","0.04224407","USDT","Futures USDT","s_42"
"2023-11-08 16:43:19","0.00240000000000000000","84.96256000000000000000","35401.06666667","SELL","BTC_USDT_PERP","0.03824259","USDT","Futures USDT","s_42"
"2023-11-08 20:00:34","0.00280000000000000000","99.44213000000000000000","35515.04642857","BUY","BTC_USDT_PERP","0.03689838","USDT","Futures USDT","s_44"
"2023-11-08 21:05:07","0.00280000000000000000","99.87760000000000000000","35670.57142857","SELL","BTC_USDT_PERP","0.04029586","USDT","Futures USDT","s_44"
"2023-11-09 09:31:41","0.00720000000000000000","269.66294000000000000000","37453.18611111","BUY","BTC_USDT_PERP","0.10940228","USDT","Futures USDT","s_45"
"2023-11-09 14:03:25","0.00720000000000000000","264.95884000000000000000","36799.83888889","SELL","BTC_USDT_PERP","0.09142991","USDT","Futures USDT","s_45"
"2023-11-09 23:02:43","0.00080000000000000000","29.25645000000000000000","36570.56250000","BUY","BTC_USDT_PERP","0.00585128","USDT","Futures USDT","s_46"
"2023-11-09 23:58:18","0.00290000000000000000","106.92150000000000000000","36869.48275862","SELL","BTC_USDT_PERP","0.03124998","USDT","Futures USDT","s_46"
"2023-11-10 00:07:43","0.00910000000000000000","337.01436000000000000000","37034.54505495","BUY","BTC_USDT_PERP","0.06740280","USDT","Futures USDT","s_46"
"2023-11-10 23:59:43","0.00840000000000000000","311.24454000000000000000","37052.92142857","SELL","BTC_USDT_PERP","0.06224887","USDT","Futures USDT","s_46"
"2023-11-11 00:05:52","0.00430000000000000000","159.06399000000000000000","36991.62558140","BUY","BTC_USDT_PERP","0.04616868","USDT","Futures USDT","s_46"
"2023-11-11 22:11:28","0.00290000000000000000","107.65495000000000000000","37122.39655172","SELL","BTC_USDT_PERP","0.02153097","USDT","Futures USDT","s_46"
"2023-11-11 22:24:34","0.00240000000000000000","88.56811000000000000000","36903.37916667","BUY","BTC_USDT_PERP","0.03431503","USDT","Futures USDT","s_47"
"2023-11-11 23:11:29","0.00070000000000000000","25.91507000000000000000","37021.52857143","SELL","BTC_USDT_PERP","0.00518302","USDT","Futures USDT","s_47"
"2023-11-12 00:32:52","0.00050000000000000000","18.46528000000000000000","36930.56000000","BUY","BTC_USDT_PERP","0.00369306","USDT","Futures USDT","s_47"
"2023-11-12 06:36:36","0.00220000000000000000","81.57630000000000000000","37080.13636364","SELL","BTC_USDT_PERP","0.02858419","USDT","Futures USDT","s_47"
"2023-11-12 06:46:32","0.00680000000000000000","248.36454000000000000000","36524.19705882","BUY","BTC_USDT_PERP","0.05858621","USDT","Futures USDT","s_48"
"2023-11-12 23:35:31","0.00270000000000000000","100.40497000000000000000","37187.02592593","SELL","BTC_USDT_PERP","0.02008103","USDT","Futures USDT","s_48"
"2023-11-13 00:12:42","0.00990000000000000000","364.47622000000000000000","36815.77979798","BUY","BTC_USDT_PERP","0.07289526","USDT","Futures USDT","s_48"
"2023-11-13 23:57:49","0.00960000000000000000","353.43749000000000000000","36816.40520833","SELL","BTC_USDT_PERP","0.07068743","USDT","Futures USDT","s_48"
"2023-11-14 00:12:18","0.01270000000000000000","460.83461000000000000000","36286.18976378","BUY","BTC_USDT_PERP","0.09216691","USDT","Futures USDT","s_48"
